article_id,x,y,z
76227,-4.1685066,2.0894423,5.420201
181714,-2.9386106,0.8504768,-2.089068
63245,1.0830798,-3.8488185,-0.5565996
63260,1.4583246,-3.2863877,-0.25610062
180659,1.2918123,-1.5265427,-4.243142
96614,-2.6267273,4.6390123,-0.09655583
135847,1.2572945,1.3947879,-0.8606386
156910,1.9139527,-6.7478266,-2.7018213
159495,1.7911835,-11.599686,-0.8091624
183713,-6.3798485,4.527224,-2.0917766
199660,-5.3320193,-0.56731385,-2.2832763
256147,-3.0229366,1.6774039,-6.3134084
283918,-3.9641461,-2.9728515,-0.81300575
288405,0.63272697,1.282091,4.759664
293048,-1.2750949,2.4496942,8.110672
293379,-2.5861309,0.36502856,7.6564026
293391,-0.9457631,3.7406213,7.453148
294120,-0.49316043,-2.5286136,2.86031
299368,-3.7492635,2.9459884,-1.1380583
331299,-4.606958,1.8566847,6.846301
337867,-1.880575,-0.14108594,3.047359
352968,-2.803255,-0.29699698,1.2631536
353988,-5.2755013,0.6897448,-1.2805964
362097,3.8528037,2.1609528,-0.19270866
362461,-4.1585503,0.86803967,-4.5339947
100918,3.9349017,0.705378,-4.0079527
30792,1.6945835,3.6930656,-2.885552
128261,-1.8593509,3.4712024,-0.59748757
128460,-1.7380451,4.9773955,-1.3959063
128994,-3.5293453,4.4360466,-1.072848
129140,0.5506741,0.34481853,2.0794847
129344,-0.92851096,4.145309,-0.08713429
129368,-1.3826894,5.285413,-0.8103456
129424,-0.8459725,5.3063293,-0.6748674
129850,-1.2983972,5.766216,-1.4887428
158888,-1.8771379,-4.2049932,-1.4403311
161967,-0.08724002,-5.789562,1.2436044
244861,0.6740746,3.6967645,-4.362878
265396,-2.894694,0.7784969,-2.5382702
270408,2.723274,-5.4454627,-5.928065
289110,-1.9593477,6.203188,6.07886
307482,-4.2718096,8.198055,5.8931055
328257,0.21687403,3.854312,-1.4754769
328285,-1.5519147,4.521742,1.9818634
332897,2.2085834,2.4648354,3.535528
342990,0.796857,-0.14350282,6.3387833
31751,-1.4317644,4.9852047,0.986708
118777,-3.8137484,7.658282,-4.391554
194912,-3.6773024,0.5060999,-5.6214952
220526,-5.0368958,3.0038214,3.4761922
248383,-0.27742177,-1.6367248,-0.79682755
352527,-6.048009,2.8828607,-2.0198507
107028,6.2450023,-4.710232,-4.9678288
194237,-5.3873143,1.9868379,-3.1911855
195490,-5.709294,3.6579144,-3.725225
84552,2.318228,2.8004956,-4.7488923
353485,-2.0193384,2.6268852,4.718612
119219,-2.1091034,6.5861115,-1.0898503
42967,2.040515,-0.06422338,10.52362
167302,5.225246,-5.047768,-2.802841
11955,-7.0618258,2.7159603,3.4461093
61593,14.449122,0.31760937,1.6387606
47723,-1.782676,5.12152,-2.9453707
48087,-0.5228745,-1.1541898,-3.1133056
48676,-2.0281928,2.6827912,-4.6856723
48737,-6.0163226,1.12673,-3.877866
48743,-5.2519174,5.557497,-4.5606937
49017,-2.3350625,2.1901393,-2.5456848
49033,-3.4383078,0.8118193,-5.118894
49035,-2.1827085,3.7320416,-1.8732333
121098,-4.4528747,5.577841,-3.7003844
122170,-5.226442,6.0898747,-1.1096843
177148,-4.846991,4.048427,0.18775511
274104,-0.30681095,1.594601,-4.6809955
76216,-1.7209005,-0.7825813,1.370962
62541,9.313771,-2.2871563,-0.057188686
264772,0.7829918,-2.244138,-1.233534
174560,-5.575141,0.92809534,-6.2410517
290388,0.6191976,-0.993352,7.0406394
190978,3.1000972,0.18475905,-2.4568603
1873,-6.8030853,4.3244205,-1.998984
2547,-2.2507493,1.1595421,0.58168525
3391,-5.5031996,3.8194816,0.5335219
3634,-2.8205526,1.1216779,0.69600135
145294,-0.39701065,5.8897457,-0.7373255
256605,-5.5749784,8.833954,0.98241514
157865,-0.21776716,-11.124392,0.08007942
8307,-5.824643,3.5286448,-5.373911
13920,-2.9312704,5.0153375,-1.4655637
20249,-4.2312593,0.3241028,-3.9244168
20293,-2.7338378,-1.4908384,-1.196268
107227,6.3718605,-4.2681494,-2.4319835
121709,-5.7210426,9.134467,-0.14614862
183522,-7.384867,0.84506506,-2.1374512
79815,-2.074924,6.672664,-5.485454
83698,-0.05643613,5.6925735,-2.7068655
132566,-3.3631961,3.2700038,-1.9404361
135747,-7.3522515,8.362982,-2.3161318
136103,-2.8478827,5.067322,-1.3588701
136145,-2.960063,2.3289726,-0.4368835
136855,-2.227929,0.1357485,-2.1784227
137174,-2.3141394,3.2556078,-2.097053
137283,-3.8157012,6.73315,-0.091049545
137477,-0.47724456,0.5058483,1.4680457
137631,-5.777958,5.692718,-2.820323
137754,-3.8709996,4.369844,-3.0970244
190000,-1.2883507,3.72389,-1.3574641
245644,-1.9455268,6.303122,-3.831607
185723,-1.1501867,7.4239535,-0.66484034
185764,-3.1148238,6.6556306,-2.964658
73788,22.022879,7.1846175,-2.9200225
208240,-0.6365737,-5.923711,0.7122925
299716,-3.260016,4.630618,-2.390336
169152,2.7983236,-0.08285346,-2.4121208
82598,1.3425864,1.1989367,-3.4359841
84294,5.9875727,-0.2285491,-2.7142594
195636,-2.25371,5.8433075,-1.1297708
239510,-1.9758209,4.7449217,-4.5909114
351908,-4.4280887,1.7826067,2.6409557
353229,-5.5221424,2.649619,0.9531169
100706,2.719165,-7.757492,-1.9983084
342312,-4.8782825,4.6196733,4.25101
20553,-3.6779308,-0.704947,1.4180914
233624,-0.6572778,-2.3114958,-1.2026408
250591,-1.8530879,1.5625653,-1.3410406
126799,-1.0774565,-0.43351924,4.588472
130041,-0.14497818,1.8576384,0.5380073
136859,-2.1040792,3.9654775,-5.332722
137493,-3.9128437,4.976903,-1.0064359
140410,-0.0037913444,5.6866546,-5.2614546
236021,-2.544571,1.8359644,-7.295943
312457,-4.9133744,4.215888,8.458926
141010,-3.8304424,3.6518865,-6.2003455
209976,3.3721316,-4.7444634,8.926261
209991,2.6836376,-3.3424406,0.18034548
261395,-1.181061,1.1241089,5.0805693
87111,10.565713,-4.9456053,-5.000054
120743,-3.4537919,3.5832093,0.56296766
228106,-3.3701103,-0.17029701,-5.0242443
249804,-1.2712687,1.4777305,-4.0253854
250407,-0.8220706,2.099018,-1.0969933
250583,-0.76051664,3.935096,-3.5245361
251521,-5.7940254,0.8414269,-3.2378316
75026,-2.772938,-2.9001968,1.97033
59002,-2.3106205,-2.3339307,-3.5093513
48610,-8.524121,4.75407,-9.083237
360475,-5.27464,4.825409,-4.017222
360665,-2.277988,-0.09855569,-0.35895804
361699,-3.175494,4.5495834,-4.226001
362533,-5.1910067,5.083365,-3.6840098
363130,-3.789639,5.8302736,-4.434759
2080,-6.8740873,2.3309252,-0.5407392
3855,-3.9089885,2.679023,-0.99767846
308691,-6.394452,5.700183,6.9290524
316443,3.8911507,0.5360754,-0.5575347
232063,-5.9230256,-0.5108337,-0.6897487
114329,-4.228542,7.0244575,-3.9602044
114365,-1.1157055,1.5844909,0.8704117
114653,-0.24666645,3.8965867,-3.284438
264170,-2.32061,0.74163574,-2.6734388
264572,-4.952189,2.8672934,-5.346082
256946,-4.2103124,3.5185509,5.18297
210142,3.0828831,-4.15008,1.4324491
213153,-0.72471684,-8.001283,6.90858
216552,-1.7589577,-2.8293757,0.8028537
114805,-1.8034191,4.8927326,-3.02419
114967,1.1748364,0.8697077,-1.5994961
348120,-1.941113,1.1398842,5.520669
288583,-2.4105673,7.4454927,4.8337817
173772,-4.5056553,-1.5335114,-2.4778368
169136,-3.5216663,1.0468479,-2.1691709
275236,-0.22233768,0.46543252,7.240286
299995,2.562322,-2.9450688,-2.8254364
41992,4.196684,-2.4335308,10.656887
227622,-1.5802628,-3.2173483,-1.3636253
62107,0.00826913,-2.9676018,2.6267452
95756,1.7213404,6.0089107,-4.553514
25559,-5.687574,5.6323023,2.5116165
191928,-4.836028,1.2984893,-0.035872765
194944,2.0453582,-1.6608301,-3.5546944
194966,-1.4247118,2.1357903,-5.4372687
39809,6.6372967,-0.55784386,7.668349
129275,-1.8619955,5.3162723,-1.4090773
129770,-1.2292126,5.427098,-1.2666065
44563,-1.5701456,0.4540203,3.060672
47767,0.43166414,0.5461169,-4.453959
215971,0.49351364,1.7716657,-5.831263
211561,3.8804953,-2.743078,5.924163
211772,3.869374,0.3146097,2.2077506
223592,-3.835365,-4.94775,-3.566089
65843,-0.7742688,-5.3844085,1.0856966
73402,-1.2660415,-6.255454,3.752062
191048,1.9504001,1.1457286,-1.0933517
115366,0.56587666,6.402814,-1.4616585
16175,-1.0594597,4.026511,-0.13472655
30460,-3.756247,3.9549904,-2.6542194
31957,-1.3579738,6.341449,-1.7336192
32510,-1.6027855,5.811944,-3.801958
30550,-2.7970986,8.56166,-0.52365154
47683,-5.136669,5.6056633,-6.2993326
48813,-2.4311855,2.812862,-6.7427006
48975,-0.26374957,1.4367435,-4.98992
66759,6.649659,-8.640582,2.146757
181940,-6.7588725,6.059828,-1.0586196
156556,-2.2015994,-6.3725004,-2.4271684
25520,0.6723966,5.4358454,-4.2171226
26123,-1.1571565,0.53319454,-1.8160589
30315,-6.6531615,5.222647,-2.2640097
181470,-5.131567,2.6636553,-0.41295803
194336,-2.7902312,4.642455,-5.435334
194668,-2.6687317,1.7119975,-2.0711646
195974,-3.8279626,1.6809329,-1.3678226
195978,-5.2012954,5.653269,-2.0228968
260986,-4.216118,3.29717,-2.4778712
264039,-2.4491827,2.4931474,-1.7250968
29689,-0.6500546,2.6866095,-0.9389629
29791,2.658072,4.276448,-1.4100888
29841,-3.9034731,4.4940405,-1.0749435
29852,-1.7292331,-1.0620203,-0.84364706
29886,-0.5381988,1.781108,-1.8456115
29921,1.6019114,1.8503402,-2.0643494
30009,-5.0257196,1.201123,-4.0029345
30031,-3.024798,8.386016,-4.191053
30108,-1.8728148,5.601499,-1.1099055
30125,-1.4402386,7.53786,-1.6165996
30141,1.4851654,7.867953,-3.601091
30251,0.31909057,4.249523,-3.969179
30405,-6.1663823,7.491912,-3.4848306
30483,-0.5540343,3.3775833,-2.8611662
30701,-1.316971,2.355814,-0.6057083
30797,-1.1764034,2.4759178,-5.07827
30800,-3.3930326,0.9962005,-1.8850121
30902,-4.885817,4.138738,0.45113134
30938,-4.416753,6.805402,-3.675534
31123,-2.6619327,1.0034378,-6.1163445
31194,-0.83156407,3.3380146,-5.663576
31239,-2.87978,1.7147388,-2.2169116
31421,-2.3518386,6.407288,0.50901705
31452,-1.2259479,1.6344724,-1.6162294
31633,-3.2101133,2.957246,2.8900087
31696,-0.3070912,8.047742,0.9113639
31699,-0.19115709,7.6667356,-4.766272
31744,-1.7973367,4.344013,-1.8244838
31784,-3.8222618,7.740797,-3.867629
31968,-4.5347304,9.343811,-2.0014012
31976,-0.87526345,5.283002,-4.5658965
32001,-4.52297,6.1619835,-5.0137286
32098,2.8564408,1.5270383,-1.8428059
32107,-1.5533396,4.0331497,-0.85511893
32267,0.08974824,-1.6688954,2.2105718
32442,-4.4152155,5.9703264,-1.4407357
32573,-1.8953847,6.3782115,-1.2155195
32575,-1.6224802,3.450361,1.8897202
32576,-4.100677,7.926869,1.3581016
32590,-2.6081512,5.500025,1.2923185
32693,-4.264642,8.092051,-1.5683646
32931,1.1128685,5.534498,-2.6374552
70994,-1.7326784,-2.2271292,0.5865437
114785,-3.983286,7.1449738,-0.06134597
331886,-3.4038272,3.5729258,7.0004916
326802,-2.1877222,3.550389,-3.32366
327131,-5.6775284,5.519772,-1.2549647
328215,-3.4992325,1.4660418,-1.8985918
328222,-2.5625572,2.1451755,-1.836891
32200,-0.41864732,1.8322185,2.1719162
32427,-1.6502112,6.5373926,-0.15025035
114009,-5.856523,4.7363076,-1.2665094
215604,-3.8877666,5.914956,-2.3121948
215714,-1.2851076,2.8133364,-4.5526457
215919,-6.9052434,7.16193,-3.6909223
216201,-5.146557,4.2210493,-6.3407145
217743,-3.6666586,0.8487256,-7.164527
217928,-1.3432431,8.06689,-1.8399093
217983,-3.5982544,6.152905,-5.5957365
218408,-1.5964137,4.1843777,-3.186149
218508,-2.6075988,4.367351,-7.634094
220518,-3.9652464,1.4892981,-3.4375737
224431,-1.995035,1.8243147,-6.587473
225677,-3.3054936,2.5121753,-7.5273595
226063,-4.0271482,3.404479,-1.2772437
270204,-6.025996,2.157768,-7.568803
298003,-4.943199,3.854579,-1.5087217
298364,-7.840255,8.018973,-0.8087404
298685,-0.3363516,-0.3833517,-1.4319258
97473,-3.666741,6.828304,-0.71711457
70677,2.8411868,-5.572526,2.5811567
206144,-1.3974775,-5.8793974,-1.2440507
217523,-3.0534942,1.0265533,-5.7999673
220854,7.448277,1.9919417,-1.5123703
224088,-0.4490251,4.5916824,-1.7046307
225424,-5.124902,6.2008243,-4.131086
26726,-4.576214,9.488104,3.5847316
26751,-6.176695,9.1538315,-0.30967724
26814,-5.356456,5.8614044,-0.25022447
26818,-2.2773502,4.3564577,-0.36460102
27720,-5.2135916,7.4081936,-0.97523665
28928,-3.1507292,5.8237624,2.378286
28976,-4.35945,9.016953,-2.70543
30083,-3.109188,8.079924,-2.3498468
30307,0.9262081,4.48267,-4.9748244
31963,-6.184954,4.4411473,-5.414567
83401,3.0496068,2.4508672,-3.609088
83477,1.4052417,1.8109249,-0.2552873
83513,-0.3421264,2.3430815,-0.53695077
84367,2.7104788,3.3202107,-1.1543728
84457,2.9379191,5.5888357,-2.6264288
84979,3.2164779,6.2896333,-3.2371666
123306,-2.8521314,5.658407,-2.5305965
133048,-1.0933087,3.7900784,-3.5863621
140665,7.9553003,0.95029795,-3.9675567
140686,-4.5676956,4.5119495,-2.5755875
162270,1.3222016,-9.000398,-2.0905516
298574,0.61495215,-1.5311308,-2.7422729
60248,12.130726,0.32861772,-2.944323
61382,9.024676,-5.6148887,-1.3110766
61457,8.610311,-2.2221243,-0.8551206
283658,-2.1297803,-3.4247823,0.77234465
332185,-5.681271,3.2129428,6.937122
127202,-1.2982978,1.5773233,-2.4236956
66665,0.32651055,-2.0603871,0.46118912
96248,-1.3926187,8.880109,2.1418931
95742,3.8465617,1.8608514,-3.0830402
249844,-0.6580637,3.8238544,-3.6852849
251317,-3.669167,2.328582,-0.09244712
309322,-4.0946965,4.5784287,9.216603
32716,-3.8137274,6.5944023,-3.1236176
307327,-2.4013243,-0.71755016,8.450275
287913,-2.2113798,1.5140289,6.3295155
89660,7.1502204,-4.3395824,-1.649925
89666,8.265893,-5.349911,-0.2532462
89712,9.027895,-1.9277902,-1.1133931
215897,-4.4891753,4.743303,-3.6691718
255155,-4.20401,2.9420395,-5.8652177
83459,1.6852472,4.8593564,-1.7359715
83707,1.8588817,2.0961218,-2.2369778
83866,-0.7901442,2.8144677,0.35649705
83962,2.4260516,2.1112754,0.7348126
84107,5.229428,2.0106828,-1.3612183
84858,-4.866882,4.3907876,-4.3457923
133783,-2.459893,6.3876987,-0.09923163
136246,-3.3109365,4.043394,0.6392884
137027,-8.035982,6.4974456,-0.5919825
137629,1.501077,-0.39683533,3.4612248
37444,6.4272175,-2.3085847,-2.814375
63644,-0.16664492,-7.261674,-1.9262313
63667,0.45652255,-5.315143,1.6849831
63672,3.3658586,-7.9841585,1.0007029
63690,2.6990418,-7.9791,0.51011366
63780,3.5042272,-8.547888,0.02265765
63809,3.1744318,-7.0272393,1.541471
69623,2.7176337,-2.2459629,2.2727442
71274,1.4282236,-5.534361,-2.8844721
159095,2.3619022,-6.6100607,0.046510775
204041,2.4178705,-5.41714,-0.53959435
210544,1.0105915,0.5385807,9.205598
211477,4.168357,-1.062407,0.6356923
211618,-0.18893991,0.06625776,2.563225
223212,-2.0960674,-4.6762877,0.22612637
248371,4.3753786,-0.4899445,-0.7915399
297887,-7.2760024,-0.65601367,-1.9208239
183582,-3.9010303,2.8614485,-1.9308517
79779,3.7720802,4.068464,-1.9709716
106923,5.964147,-5.30298,-5.110486
62476,1.9707725,-1.1619147,4.319016
62501,2.1188397,-2.766699,3.336604
213882,0.327403,-3.1947927,5.465423
271146,-2.3476915,-3.2481182,-4.662421
303780,-5.2787204,2.0787942,-0.5339981
16110,-1.3612955,-0.8300488,1.6314493
220760,-0.94356656,3.250557,-2.4370933
220763,2.4709058,2.2409751,-1.5460867
220764,2.6393614,0.9719411,-1.7042702
220781,1.3128663,2.647052,3.3464866
298374,-0.6494068,1.2709856,-4.125946
124347,-3.9132826,5.814193,-0.69228965
34943,4.038516,-2.7451155,-2.707936
68887,2.3165088,-5.9911456,3.5863385
279148,-1.1677617,-6.8430486,6.1658964
195318,-2.0845351,3.632842,-3.162995
195984,-0.7528188,2.1795557,-0.4133218
203423,1.8884218,-2.8375313,-3.391361
116475,0.25787172,2.0326726,-1.5207351
83628,4.081549,3.9623365,-2.714755
114324,1.3185185,3.2842429,-3.920627
119416,-0.38748193,4.354662,-2.1144512
158216,-1.0922705,-6.7672033,-0.85149294
249893,-5.4666038,1.785545,-3.6870332
314739,0.19743572,1.5673239,7.201531
272014,0.2398256,-1.5444144,-5.1890345
63658,3.94449,-6.429929,-0.51335585
66273,2.215006,-6.6941676,-1.2964276
70278,2.8754847,-6.459732,0.33740988
73278,0.01800853,-5.4646063,4.197816
21244,-5.9921103,6.3924255,-0.9087769
119008,-4.219043,3.635095,-5.6269255
119045,0.44431114,9.051417,-2.5889196
119125,1.8581629,5.0400543,-5.2021947
119367,2.2119644,5.232318,-2.4771743
107311,2.0531783,-3.502782,-5.3458204
42356,3.1170075,-3.4256055,5.5238414
20012,1.3218449,-0.8106291,2.6873899
123298,-3.5710876,6.0580587,-3.9615333
123434,-3.0384626,1.414902,-3.2460577
124754,-4.046444,6.9742746,-2.4155376
362928,-0.20695837,1.0865877,-1.982397
31202,-4.71251,8.679333,-1.9556949
137727,-1.9116721,0.10846394,0.54439276
84364,1.4262824,7.0468464,-2.80722
174602,-6.447493,5.009465,-4.583682
331033,-3.0826283,4.148199,4.5635104
13899,1.5609035,-4.5043354,0.21835086
15179,-3.2585044,-1.4774209,-2.1264503
28722,-1.4249823,6.1372347,0.01880966
134868,-4.421613,3.6255658,1.7661865
151884,-0.8354816,-10.07013,3.4779217
85885,9.194896,-5.0066185,-2.7592938
213253,-0.3775499,-2.852095,7.5673814
106892,1.5820204,-2.4745963,-4.8247952
298844,-1.0838488,1.5405494,-0.5954829
141342,-0.44129422,3.1301923,-1.2027876
236140,1.2230945,-4.3799996,-2.0604956
258649,-2.9435291,8.65976,0.5520753
132801,-6.8131876,6.661079,-3.5815375
123913,-6.677656,5.283537,-2.3319995
72335,24.480158,13.357602,1.4995823
194986,-2.8814542,1.13814,-2.5588553
73078,2.3716543,-3.5517712,-1.0237395
105486,5.792143,-7.2856455,-1.0631881
215986,-3.8703964,6.922334,-4.057879
235827,-0.070424765,-4.314922,-4.13532
293598,-3.9310505,5.2362084,7.853918
361041,-2.8064678,4.849058,-4.948094
361228,2.1551673,3.161835,-3.637287
361694,-1.5117326,1.7332417,-5.4456887
361886,-3.224205,0.3983911,-4.5017834
263502,-3.3671303,3.1790957,-1.5485216
263647,-2.8088114,0.19881713,-3.9971867
59590,-0.36774117,-3.298359,-5.176746
158032,0.19829297,-6.3762097,1.920923
273447,-0.66887015,-0.9779027,-7.433553
314611,-3.420834,-0.24745993,8.261096
114760,-5.296621,6.892622,0.32083187
1933,-2.8930876,-0.43298495,-1.8809967
4528,-2.0187058,-0.7273386,-3.4725158
42475,1.9149978,-1.4207323,5.953876
84721,7.60373,2.4214096,-1.226297
95658,7.5946283,3.7484963,-3.209713
95680,-3.3868935,6.947859,-1.7919846
95802,1.8682828,3.6288064,-1.0099281
95930,4.2836003,1.9443954,-0.33585593
96391,1.6969975,3.8901074,-1.7180232
96502,6.6535764,1.5867541,-4.4943204
107134,6.6278534,-7.642144,-5.025385
121808,-6.173238,4.666287,-2.7635608
129767,1.1769582,3.9010208,-1.7843188
141130,1.4846833,2.2069318,-3.5042806
145259,-2.839442,-0.9783688,-2.1866012
166051,0.570742,-5.46279,-1.9920471
182184,-4.7946806,1.8515211,-1.6667967
194789,-0.58471614,2.6446168,0.6752191
198867,-3.7709808,0.58965814,-5.3104014
256985,-4.1312847,8.673988,2.5022385
258191,-6.359534,5.916881,1.7403239
260926,-1.7836561,-0.022735445,-1.5668753
264978,-4.8325305,3.8876863,-3.7353773
265993,-2.0765018,-2.023907,-2.5886996
272294,-4.106994,1.865672,-5.7256794
277349,-4.321103,2.2140322,8.491103
288646,-1.9440002,6.5550613,6.286285
290284,0.028200815,2.9985723,7.123797
290308,4.200295,3.9234276,4.012698
290345,-1.057531,5.813787,9.45439
290366,-0.6187035,4.320569,5.394864
292776,-2.1227686,1.5733519,6.3867455
292993,1.3960997,-1.4314629,7.2598085
293404,-5.2703457,7.67134,7.2293673
293423,-4.8722854,6.5129128,5.400128
304374,-2.4699485,5.0349455,-3.2234893
309398,-0.3083322,3.8571165,6.904961
309446,-3.671882,3.936455,9.259186
313628,-3.7079945,1.9837502,8.333473
314196,-2.242039,1.0241616,9.56031
316262,-1.4704287,0.7858163,8.694591
316274,3.6245074,-0.9781139,4.0492177
320655,0.20298837,3.723885,-2.5862727
321013,4.098067,1.3816948,-3.24018
323775,-1.9647471,4.6626463,6.4345317
324272,-3.0177197,3.9839268,6.080871
324327,-5.613301,6.6117144,7.779645
325039,-4.864433,5.6730456,5.1378484
325291,-0.00075297063,1.8866675,-1.2142601
331778,-2.0805106,-0.2218751,3.1239142
351512,-6.642875,5.010172,-2.0044951
136025,-4.0150514,7.796555,-2.1288223
142060,18.864128,5.690839,-2.8656688
30413,3.4476295,3.1503813,-1.5776997
15146,-7.323867,1.7592632,-1.2589916
16458,-8.636861,2.5077994,1.489427
303501,-4.023529,2.9280725,-3.4923801
304878,-6.517504,1.3880423,-1.3351178
358012,1.12299,-1.6579237,2.5720227
288250,-1.2821366,5.84295,5.276142
119648,-2.0989316,5.545857,2.8063045
119664,-6.0293183,6.088361,0.19411056
119677,-4.3534946,6.952386,3.899346
120887,0.37940848,4.5871177,-0.6623274
121084,-4.716843,5.1165624,-1.5949451
121140,-5.5854573,2.5384912,-1.8371782
121281,-5.722131,4.0085893,-0.3566527
122125,-4.7188206,2.527318,-3.2978323
122163,-5.952682,3.1289642,-0.7889553
159990,4.9743466,-6.0885835,1.6947229
233927,4.304701,-5.4349027,-4.1119475
237778,1.5610977,-1.9863354,-0.37539694
62110,2.9264872,-2.360065,2.9284766
136138,-5.8128834,5.2552543,-2.489342
57202,-4.003732,-5.5190864,-3.529705
60244,5.1845837,0.2554591,1.5135938
72333,24.480158,13.357602,1.4995823
72334,24.480158,13.357602,1.4995823
72336,24.480158,13.357602,1.4995823
72588,8.676986,-1.8168275,1.4629025
72608,7.6140113,0.073312454,0.5454041
111370,-4.398482,2.1821792,-5.060688
41625,-0.4667936,-4.194619,2.0191002
128501,0.46013805,4.1681724,-3.3757944
129231,0.5058128,1.3965169,0.3027476
129287,2.5743983,-1.9122696,-1.9070113
129831,1.6355034,1.6311675,-0.9124443
158040,-0.15976967,-5.261178,-3.4964836
332363,0.25397637,2.916361,5.5783176
36044,1.2454858,-3.0069864,2.3037593
95168,-1.1310228,0.085367754,2.1830235
284011,6.6958466,-3.6749952,4.4547606
72619,2.9605343,-2.966567,-0.2986272
65819,3.0818923,-4.379867,-1.099582
356247,5.608726,-6.5494914,4.5432363
356374,1.4159963,-7.7512903,6.533562
31343,-4.7013,8.351119,-2.1444943
300560,-0.29165784,-6.1148634,-3.3586023
352117,-2.214648,-4.7725005,0.4694315
16196,-4.756652,-0.82109195,-1.4728467
40565,-0.16856745,0.022727154,12.054447
41715,0.94969845,-3.9190714,10.155175
117902,0.4863336,1.231206,1.6409583
57738,-1.9971226,-0.038622163,-0.665947
57757,0.15610078,-0.6782871,-2.4748669
57982,-2.467443,-1.5356864,-1.888696
59016,-3.1368802,1.1008221,-0.54346395
59722,4.625842,-2.0674124,3.2693808
161536,5.063814,-5.532237,0.8934485
33506,3.013994,-6.2147994,1.9657362
140545,-1.662153,1.8114793,-5.015107
325011,0.47265333,3.4073,8.387679
261792,-2.9025414,3.6149366,1.6492351
61452,7.9388323,-4.600351,-0.576852
299389,-6.3543444,4.1470156,-2.181215
270693,-2.7114918,0.9065847,-5.3292274
323704,-2.8828278,2.5188923,3.944966
8667,-6.8044686,3.1817467,0.26860493
363380,1.5189985,-3.8421972,4.332778
363483,2.6777205,-6.253606,6.27439
133142,-6.144285,4.237512,-0.55907667
133432,-4.9257174,4.7526264,-4.573298
92746,5.0238957,5.998795,-4.236969
213710,-0.24617566,-5.1307716,4.4549
234956,-2.412197,1.8124105,-6.172175
72635,15.274566,5.0318537,0.77482015
149711,5.479969,-3.3579805,-1.2815236
16882,-4.277447,1.4564954,0.45611238
78357,3.7276244,-0.40780032,1.3055267
324500,-4.383952,4.012557,7.4748073
251195,-1.2027583,6.6125174,-2.9750721
168121,4.076457,-2.6159246,0.9765312
168141,5.3448253,-5.6312,4.3935
25433,3.0420058,4.964969,-0.6598843
307300,2.889339,4.29224,5.714863
342081,-3.0558567,5.9920096,6.618708
96165,0.8618053,2.9890683,-0.4663715
100953,1.6385088,-1.724574,-4.599068
136932,3.1728158,-1.2510436,1.7797769
146201,6.34263,-2.4652443,-2.2244709
224560,-2.7922044,-0.13605087,-2.5635097
328184,-6.2358203,4.5384355,-0.900238
169156,-1.7700303,0.8296666,-3.6426032
169167,-4.3444037,-0.64537364,-1.122488
172323,-4.658773,2.2533734,-4.503638
172976,-5.2207084,2.436817,-4.090582
173093,-5.308216,2.5077255,-4.9088473
173180,-5.838917,5.033638,-1.8822312
173462,-5.3619056,2.2472181,-4.347962
174242,-3.9668882,1.2524279,-1.5137458
174390,2.1090462,0.2611532,-3.8668075
174691,0.20368944,-2.8123505,-4.7591953
175078,-3.660804,0.9756691,-0.6873296
20456,-4.4301195,2.8206408,-1.5891702
26620,0.02624749,0.5141149,2.4942198
26952,-3.3330395,3.7477624,3.795053
27134,-0.11913799,4.5925474,2.9876983
27590,-1.0741516,4.140603,-1.1626824
29705,0.86088336,7.386343,-3.2167337
29838,0.6797697,0.9944801,-4.12654
29986,-5.1691895,1.4611344,-1.9588517
30067,1.253893,4.2147093,-2.7241306
30317,-3.7927094,5.513371,-1.4330676
30441,-0.3286806,5.3030906,-0.9483287
30603,-2.6026402,2.5463164,-2.823449
30711,3.3320706,4.5617757,3.7680323
31173,-0.4296297,8.246183,-1.8320494
31191,0.35396674,1.9249747,-3.4262397
31783,-3.273391,6.103854,-2.6978443
31810,-2.1533155,4.1904297,-1.853998
31933,-2.7701297,2.5693402,-2.311098
31994,-3.4503174,6.8102803,-2.08781
32007,-0.34352398,6.850653,-0.8195061
32127,-4.0080905,8.122565,-0.8131853
32340,-3.8569925,10.376406,-1.7595801
32679,-4.1169486,6.09565,-0.9557185
32756,3.9755378,3.7342951,-1.101118
57721,-3.7550526,-2.5076375,-0.16306436
68056,1.9431807,-8.835893,-0.63812494
75282,1.7521366,-4.2302494,4.2757235
83978,-1.5806773,4.4055305,-0.23050189
96598,-2.3610852,6.6371512,0.23566334
156599,-0.3062103,-5.5758257,0.0888766
157484,1.4482292,-7.38229,0.59076047
157924,2.9799051,-8.987306,-2.0289352
166192,4.321316,-2.4658384,3.1230195
179966,-3.8420763,0.19095154,2.296852
189597,-0.4666947,5.913018,-2.1186714
206936,-0.7991841,-7.2517447,-5.258585
207174,0.58920574,-2.8459373,-2.188512
207847,3.5720341,-4.1220016,-2.350238
208918,2.156978,-5.1264925,-4.265352
209035,1.3468744,-1.9057491,-4.485234
215210,-7.169618,3.7395885,-2.6747642
223357,-2.6548066,-2.5500124,-3.0259933
224764,0.2941798,-1.2584548,-6.8403864
260920,-2.2584085,4.381539,-1.2371088
286402,-0.56620675,-3.6064198,0.41480067
195157,-0.6706965,-1.1380957,-1.841137
271140,-2.9964561,-0.613978,-3.3561015
